date,sregion,eregion,e1,e2,e3,e4,e5,e6,etotal,s1,s2,s3,s4,s5,s6,stotal
2020-02-17,대전,경기,2113,88,183,72,51,96,2603,1682,75,216,65,30,75,2143
2020-02-17,대전,경남,956,23,100,60,47,53,1239,595,21,97,64,28,27,832
2020-02-17,대전,경북,1739,29,102,91,61,65,2087,1518,41,115,84,66,54,1878
2020-02-17,대전,광주,434,10,14,14,11,13,496,324,11,15,11,10,8,379
2020-02-17,대전,대구,589,18,25,22,18,21,693,898,35,46,62,28,42,1111
2020-02-17,대전,대전,12118,347,350,192,199,901,14107,12118,347,350,192,199,901,14107
2020-02-17,대전,부산,68,2,8,8,19,4,109,79,5,5,13,10,4,116
2020-02-17,대전,서울,1580,29,193,25,12,68,1907,1442,46,184,25,11,61,1769
2020-02-17,대전,세종,3185,83,69,24,12,275,3648,3096,78,78,34,40,253,3579
2020-02-17,대전,울산,92,3,13,13,20,5,146,68,4,9,8,18,3,110
2020-02-17,대전,전남,222,7,5,10,17,4,265,97,4,8,4,6,2,121
2020-02-17,대전,전북,2704,61,87,47,38,103,3040,2432,71,84,55,42,88,2772
2020-02-17,대전,충남,15019,412,510,228,197,1057,17423,12695,386,438,230,189,925,14863
2020-02-17,대전,충북,9945,406,432,171,136,713,11803,8386,340,358,163,106,668,10021
2020-02-17,부산,강원,2,0,0,1,0,0,3,2,1,0,1,0,0,4
2020-02-17,부산,경기,260,9,30,83,158,11,551,203,11,27,72,90,7,410
2020-02-17,부산,경남,88305,2649,3046,1780,4969,6328,107077,86480,2547,2777,1655,4373,6110,103942
2020-02-17,부산,경북,5206,116,310,190,683,252,6757,4222,100,305,155,578,190,5550
2020-02-17,부산,광주,376,18,29,50,75,11,559,356,9,37,27,59,7,495
2020-02-17,부산,대구,3327,110,202,82,204,126,4051,685,56,92,45,137,23,1038
2020-02-17,부산,대전,79,5,5,13,10,4,116,68,2,8,8,19,4,109
2020-02-17,부산,부산,44441,643,632,535,2065,3159,51475,44441,643,632,535,2065,3159,51475
2020-02-17,부산,서울,222,7,11,58,30,4,332,170,6,11,27,23,4,241
2020-02-17,부산,세종,17,0,1,0,4,0,22,24,0,1,2,2,0,29
2020-02-17,부산,울산,17917,357,483,625,2497,1314,23193,16092,375,398,370,2497,1216,20948
2020-02-17,부산,전남,2077,77,118,159,500,84,3015,1592,52,94,105,614,57,2514
2020-02-17,부산,전북,324,6,27,27,73,8,465,256,9,31,30,56,6,388
2020-02-17,부산,충남,205,12,19,49,117,6,408,109,8,22,43,122,6,310
2020-02-17,부산,충북,121,8,21,60,141,5,356,84,11,21,79,140,5,340
2020-02-17,서울,강원,672,14,212,13,12,32,955,624,12,250,11,26,28,951
2020-02-17,서울,경기,133057,6189,8211,3872,2319,8797,162445,125817,6471,7954,3562,2531,8375,154710
2020-02-17,서울,경남,2276,38,448,91,47,69,2969,1637,28,427,206,118,50,2466
2020-02-17,서울,경북,2515,65,299,156,64,89,3188,2258,76,338,275,104,85,3136
2020-02-17,서울,광주,579,22,27,23,13,18,682,443,15,20,50,18,14,560
2020-02-17,서울,대구,1539,36,123,57,28,46,1829,2202,51,174,152,66,79,2724
2020-02-17,서울,대전,1442,46,184,25,11,61,1769,1580,29,193,25,12,68,1907
2020-02-17,서울,부산,170,6,11,27,23,4,241,222,7,11,58,30,4,332
2020-02-17,서울,서울,188,8,16,7,1,9,229,188,8,16,7,1,9,229
2020-02-17,서울,세종,32,0,0,2,0,1,35,30,1,1,2,0,2,36
2020-02-17,서울,울산,26,0,2,1,2,1,32,23,0,3,3,10,2,41
2020-02-17,서울,전남,627,9,20,22,27,23,728,463,7,22,31,46,14,583
2020-02-17,서울,전북,1036,12,36,20,29,29,1162,935,17,46,26,24,29,1077
2020-02-17,서울,충남,21545,453,2138,619,605,856,26216,18453,487,2128,879,922,754,23623
2020-02-17,서울,충북,12316,463,1048,640,537,499,15503,10189,558,1013,643,619,431,13453
2020-02-17,세종,강원,9,0,0,1,0,0,10,7,0,0,1,0,1,9
2020-02-17,세종,경기,45,3,5,1,4,4,62,38,4,1,1,2,3,49
2020-02-17,세종,경남,245,6,17,12,16,9,305,168,2,8,9,5,6,198
2020-02-17,세종,경북,258,9,23,18,11,10,329,243,7,19,18,15,6,308
2020-02-17,세종,광주,135,2,5,6,2,1,151,123,1,10,1,3,3,141
2020-02-17,세종,대구,176,2,3,3,3,5,192,263,4,10,8,7,13,305
2020-02-17,세종,대전,3096,78,78,34,40,253,3579,3185,83,69,24,12,275,3648
2020-02-17,세종,부산,24,0,1,2,2,0,29,17,0,1,0,4,0,22
2020-02-17,세종,서울,30,1,1,2,0,2,36,32,0,0,2,0,1,35
2020-02-17,세종,세종,222,21,3,24,0,14,284,222,21,3,24,0,14,284
2020-02-17,세종,울산,9,0,0,1,2,1,13,7,0,0,0,6,0,13
2020-02-17,세종,전남,92,0,5,4,6,1,108,82,2,3,4,11,1,103
2020-02-17,세종,전북,617,20,22,12,30,28,729,571,15,23,16,39,12,676
2020-02-17,세종,충남,5347,149,143,105,117,275,6136,3421,117,154,116,103,177,4088
2020-02-17,세종,충북,301,7,21,14,14,20,377,266,14,14,15,12,21,342
2020-02-17,울산,강원,2,0,0,0,0,0,2,2,0,0,0,3,0,5
2020-02-17,울산,경기,47,1,8,21,69,2,148,29,3,4,5,16,4,61
2020-02-17,울산,경남,9482,564,706,397,649,580,12378,10150,586,665,450,680,642,13173
2020-02-17,울산,경북,4830,151,316,356,1365,267,7285,4904,158,330,420,1114,298,7224
2020-02-17,울산,광주,38,2,7,5,4,0,56,51,1,10,2,2,0,66
2020-02-17,울산,대구,1295,55,130,74,171,59,1784,1506,63,129,78,154,58,1988
2020-02-17,울산,대전,68,4,9,8,18,3,110,92,3,13,13,20,5,146
2020-02-17,울산,부산,16092,375,398,370,2497,1216,20948,17917,357,483,625,2497,1314,23193
2020-02-17,울산,서울,23,0,3,3,10,2,41,26,0,2,1,2,1,32
2020-02-17,울산,세종,7,0,0,0,6,0,13,9,0,0,1,2,1,13
2020-02-17,울산,울산,8026,287,509,307,593,725,10447,8026,287,509,307,593,725,10447
2020-02-17,울산,전남,205,10,20,10,26,5,276,162,17,29,9,39,4,260
2020-02-17,울산,전북,48,0,7,2,19,0,76,33,0,6,5,3,3,50
2020-02-17,울산,충남,146,3,12,38,131,3,333,125,3,14,25,100,1,268
2020-02-17,울산,충북,26,1,5,21,49,1,103,20,1,2,16,35,2,76
2020-02-17,전남,강원,50,0,2,4,12,0,68,27,0,1,2,6,4,40
2020-02-17,전남,경기,445,16,62,96,67,13,699,561,17,92,103,91,15,879
2020-02-17,전남,경남,5291,233,394,336,1353,225,7832,5825,226,448,410,1322,260,8491
2020-02-17,전남,경북,838,34,65,72,443,28,1480,911,32,64,119,402,30,1558
2020-02-17,전남,광주,21721,723,942,564,1169,845,25964,24776,770,1055,661,1380,904,29546
2020-02-17,전남,대구,430,13,34,19,44,11,551,550,16,36,23,45,14,684
2020-02-17,전남,대전,97,4,8,4,6,2,121,222,7,5,10,17,4,265
2020-02-17,전남,부산,1592,52,94,105,614,57,2514,2077,77,118,159,500,84,3015
2020-02-17,전남,서울,463,7,22,31,46,14,583,627,9,20,22,27,23,728
2020-02-17,전남,세종,82,2,3,4,11,1,103,92,0,5,4,6,1,108
2020-02-17,전남,울산,162,17,29,9,39,4,260,205,10,20,10,26,5,276
2020-02-17,전남,전남,36628,1072,1343,1412,3285,1372,45112,36628,1072,1343,1412,3285,1372,45112
2020-02-17,전남,전북,4484,248,498,580,1476,127,7413,4238,206,415,552,1173,125,6709
2020-02-17,전남,충남,1972,26,260,346,633,59,3296,2215,47,269,232,561,67,3391
2020-02-17,전남,충북,193,10,23,64,152,7,449,225,9,27,47,143,9,460
2020-02-17,전북,강원,131,3,12,6,16,3,171,168,4,7,17,17,7,220
2020-02-17,전북,경기,1139,49,147,137,201,46,1719,1137,38,157,84,191,34,1641
2020-02-17,전북,경남,1113,36,111,158,94,39,1551,1195,35,99,150,104,26,1609
2020-02-17,전북,경북,1262,80,140,155,309,36,1982,1490,61,158,164,258,46,2177
2020-02-17,전북,광주,5305,356,424,262,251,163,6761,5727,325,444,283,259,169,7207
2020-02-17,전북,대구,279,13,35,17,17,9,370,358,7,32,8,20,10,435
2020-02-17,전북,대전,2432,71,84,55,42,88,2772,2704,61,87,47,38,103,3040
2020-02-17,전북,부산,256,9,31,30,56,6,388,324,6,27,27,73,8,465
2020-02-17,전북,서울,935,17,46,26,24,29,1077,1036,12,36,20,29,29,1162
2020-02-17,전북,세종,571,15,23,16,39,12,676,617,20,22,12,30,28,729
2020-02-17,전북,울산,33,0,6,5,3,3,50,48,0,7,2,19,0,76
2020-02-17,전북,전남,4238,206,415,552,1173,125,6709,4484,248,498,580,1476,127,7413
2020-02-17,전북,전북,13696,529,830,1092,725,451,17323,13696,529,830,1092,725,451,17323
2020-02-17,전북,충남,10774,393,1444,966,1543,360,15480,10971,409,1481,824,1443,359,15487
2020-02-17,전북,충북,1576,85,137,247,241,56,2342,1478,103,195,249,259,59,2343
2020-02-17,충남,강원,423,4,19,21,57,15,539,368,6,9,13,24,13,433
2020-02-17,충남,경기,28143,1312,2364,1837,3439,1431,38526,31225,1373,2572,2008,3632,1552,42362
2020-02-17,충남,경남,1324,54,148,211,314,57,2108,1100,40,103,223,202,35,1703
2020-02-17,충남,경북,2716,128,312,343,607,107,4213,2798,121,339,465,575,119,4417
2020-02-17,충남,광주,3041,97,506,380,234,77,4335,3090,99,500,357,217,76,4339
2020-02-17,충남,대구,956,49,101,133,144,25,1408,1592,64,134,184,231,53,2258
2020-02-17,충남,대전,12695,386,438,230,189,925,14863,15019,412,510,228,197,1057,17423
2020-02-17,충남,부산,109,8,22,43,122,6,310,205,12,19,49,117,6,408
2020-02-17,충남,서울,18453,487,2128,879,922,754,23623,21545,453,2138,619,605,856,26216
2020-02-17,충남,세종,3421,117,154,116,103,177,4088,5347,149,143,105,117,275,6136
2020-02-17,충남,울산,125,3,14,25,100,1,268,146,3,12,38,131,3,333
2020-02-17,충남,전남,2215,47,269,232,561,67,3391,1972,26,260,346,633,59,3296
2020-02-17,충남,전북,10971,409,1481,824,1443,359,15487,10774,393,1444,966,1543,360,15480
2020-02-17,충남,충남,78638,3083,7034,5752,8277,3666,106450,78638,3083,7034,5752,8277,3666,106450
2020-02-17,충남,충북,11755,609,812,849,1188,651,15864,10994,585,791,814,1273,612,15069
2020-02-17,충북,강원,4467,161,239,146,230,256,5499,4337,173,239,173,276,250,5448
2020-02-17,충북,경기,22765,1975,2602,2436,2863,1108,33749,24900,2039,2766,2620,2819,1205,36349
2020-02-17,충북,경남,1125,57,163,334,459,36,2174,1068,43,130,228,261,38,1768
2020-02-17,충북,경북,4387,207,528,559,879,178,6738,4385,205,472,641,806,176,6685
2020-02-17,충북,광주,460,23,74,119,56,13,745,449,17,51,100,71,12,700
2020-02-17,충북,대구,1079,73,139,148,106,28,1573,1779,84,184,246,322,61,2676
2020-02-17,충북,대전,8386,340,358,163,106,668,10021,9945,406,432,171,136,713,11803
2020-02-17,충북,부산,84,11,21,79,140,5,340,121,8,21,60,141,5,356
2020-02-17,충북,서울,10189,558,1013,643,619,431,13453,12316,463,1048,640,537,499,15503
2020-02-17,충북,세종,266,14,14,15,12,21,342,301,7,21,14,14,20,377
2020-02-17,충북,울산,20,1,2,16,35,2,76,26,1,5,21,49,1,103
2020-02-17,충북,전남,225,9,27,47,143,9,460,193,10,23,64,152,7,449
2020-02-17,충북,전북,1478,103,195,249,259,59,2343,1576,85,137,247,241,56,2342
2020-02-17,충북,충남,10994,585,791,814,1273,612,15069,11755,609,812,849,1188,651,15864
2020-02-17,충북,충북,31358,1629,2143,2009,2343,1827,41309,31358,1629,2143,2009,2343,1827,41309
2020-02-18,강원,강원,60358,2194,3004,1288,2007,4183,73034,60358,2194,3004,1288,2007,4183,73034
2020-02-18,강원,경기,16240,578,1187,631,677,787,20100,16957,610,1145,679,799,821,21011
2020-02-18,강원,경남,166,4,14,15,17,6,222,90,2,5,29,9,6,141
2020-02-18,강원,경북,418,15,38,18,20,11,520,377,12,26,24,32,12,483
2020-02-18,강원,광주,69,0,17,12,6,1,105,70,3,15,10,5,1,104
2020-02-18,강원,대구,205,3,7,21,4,3,243,287,7,17,15,10,5,341
2020-02-18,강원,대전,151,2,26,3,1,7,190,141,2,27,6,2,5,183
2020-02-18,강원,부산,6,1,0,2,2,0,11,1,0,0,2,0,0,3
2020-02-18,강원,서울,551,21,236,10,14,13,845,640,18,203,19,9,19,908
2020-02-18,강원,세종,1,1,1,3,0,0,6,4,1,0,1,2,0,8
2020-02-18,강원,울산,2,0,0,0,0,0,2,5,0,0,0,1,0,6
2020-02-18,강원,전남,21,0,1,1,10,0,33,18,1,3,1,7,1,31
2020-02-18,강원,전북,129,0,13,15,10,4,171,115,5,10,15,33,6,184
2020-02-18,강원,충남,300,7,21,25,52,11,416,358,8,20,46,72,13,517
2020-02-18,강원,충북,4521,216,277,218,323,285,5840,4515,197,282,220,270,276,5760
2020-02-18,경기,강원,16957,610,1145,679,799,821,21011,16240,578,1187,631,677,787,20100
2020-02-18,경기,경기,405398,23092,24303,18214,21455,30926,523388,405398,23092,24303,18214,21455,30926,523388
2020-02-18,경기,경남,2293,108,339,841,630,75,4286,1621,76,269,563,406,52,2987
2020-02-18,경기,경북,3653,226,524,770,633,118,5924,3331,231,496,919,591,98,5666
2020-02-18,경기,광주,634,39,156,288,147,20,1284,539,25,135,232,103,8,1042
2020-02-18,경기,대구,1828,107,226,424,248,48,2881,2380,126,254,472,424,76,3732
2020-02-18,경기,대전,1816,95,209,129,60,70,2379,1743,122,201,101,45,88,2300
2020-02-18,경기,부산,150,23,48,197,150,6,574,214,23,37,182,258,5,719
2020-02-18,경기,서울,140025,7197,8463,4612,3508,9696,173501,141014,6907,8735,4280,3069,9651,173656
2020-02-18,경기,세종,40,1,3,2,1,1,48,49,2,4,5,6,0,66
2020-02-18,경기,울산,28,4,7,19,19,2,79,33,2,11,35,94,1,176
2020-02-18,경기,전남,531,21,94,166,136,12,960,488,18,78,102,102,11,799
2020-02-18,경기,전북,1182,47,172,137,210,29,1777,1179,50,154,182,207,37,1809
2020-02-18,경기,충남,32350,1509,2744,2339,4217,1627,44786,31497,1440,2661,2296,3958,1561,43413
2020-02-18,경기,충북,24629,2144,2802,3025,3073,1223,36896,23907,2084,2751,2781,3108,1144,35775
2020-02-18,경남,강원,90,2,5,29,9,6,141,166,4,14,15,17,6,222
2020-02-18,경남,경기,1621,76,269,563,406,52,2987,2293,108,339,841,630,75,4286
2020-02-18,경남,경남,190394,10112,10245,7046,12709,14692,245198,190394,10112,10245,7046,12709,14692,245198
2020-02-18,경남,경북,9366,630,979,905,1835,417,14132,11790,864,1170,1269,2670,532,18295
2020-02-18,경남,광주,844,39,133,166,110,15,1307,903,35,123,142,93,31,1327
2020-02-18,경남,대구,12308,743,1024,1050,1511,511,17147,10230,554,741,452,473,441,12891
2020-02-18,경남,대전,625,26,104,74,35,22,886,862,31,117,132,73,35,1250
2020-02-18,경남,부산,86552,2671,2985,1761,4750,6218,104937,85111,2780,3104,1777,5066,6108,103946
2020-02-18,경남,서울,1366,41,435,302,137,36,2317,2161,66,455,213,118,56,3069
2020-02-18,경남,세종,154,1,8,14,9,1,187,217,1,19,14,13,5,269
2020-02-18,경남,울산,9675,649,713,453,801,616,12907,9173,606,740,408,707,590,12224
2020-02-18,경남,전남,5365,276,449,507,1399,246,8242,5358,288,426,399,1358,227,8056
2020-02-18,경남,전북,1236,41,120,118,158,45,1718,1217,47,101,100,183,36,1684
2020-02-18,경남,충남,891,48,141,247,242,36,1605,1232,60,168,344,582,39,2425
2020-02-18,경남,충북,937,44,149,307,264,29,1730,1154,84,220,526,685,38,2707
2020-02-18,경북,강원,377,12,26,24,32,12,483,418,15,38,18,20,11,520
2020-02-18,경북,경기,3331,231,496,919,591,98,5666,3653,226,524,770,633,118,5924
2020-02-18,경북,경남,11790,864,1170,1269,2670,532,18295,9366,630,979,905,1835,417,14132
2020-02-18,경북,경북,70291,3801,4252,2901,4749,3892,89886,70291,3801,4252,2901,4749,3892,89886
2020-02-18,경북,광주,668,43,126,193,112,17,1159,621,43,93,148,55,11,971
2020-02-18,경북,대구,70526,2875,2917,1539,3247,3930,85034,74057,3034,3360,1912,3793,4011,90167
2020-02-18,경북,대전,1492,63,128,98,73,61,1915,1526,60,110,127,60,54,1937
2020-02-18,경북,부산,3905,110,304,198,622,205,5344,4494,125,345,203,734,242,6143
2020-02-18,경북,서울,2183,120,324,395,165,65,3252,2609,82,330,262,131,62,3476
2020-02-18,경북,세종,223,6,11,20,15,1,276,233,7,11,9,19,8,287
2020-02-18,경북,울산,4914,174,361,434,1148,265,7296,4760,166,353,353,1362,247,7241
2020-02-18,경북,전남,736,32,80,91,254,23,1216,704,28,79,82,302,27,1222
2020-02-18,경북,전북,1521,82,172,192,401,50,2418,1391,77,163,153,467,42,2293
2020-02-18,경북,충남,2608,150,336,529,595,81,4299,2890,125,348,438,840,97,4738
2020-02-18,경북,충북,4462,235,537,736,1005,171,7146,4350,252,559,698,1042,162,7063
2020-02-18,광주,강원,70,3,15,10,5,1,104,69,0,17,12,6,1,105
2020-02-18,광주,경기,539,25,135,232,103,8,1042,634,39,156,288,147,20,1284
2020-02-18,광주,경남,903,35,123,142,93,31,1327,844,39,133,166,110,15,1307
2020-02-18,광주,경북,621,43,93,148,55,11,971,668,43,126,193,112,17,1159
2020-02-18,광주,광주,11291,476,582,354,206,448,13357,11291,476,582,354,206,448,13357
2020-02-18,광주,대구,497,29,100,71,34,15,746,550,27,98,75,29,13,792
2020-02-18,광주,대전,356,16,13,19,15,10,429,426,18,17,36,13,7,517
2020-02-18,광주,부산,314,9,48,38,55,6,470,360,16,50,82,96,12,616
2020-02-18,광주,서울,446,17,25,81,21,15,605,587,24,22,57,16,21,727
2020-02-18,광주,세종,95,1,10,1,0,0,107,101,3,6,5,0,2,117
2020-02-18,광주,울산,44,1,8,2,2,1,58,40,2,9,7,12,1,71
2020-02-18,광주,전남,27085,902,1120,693,1337,991,32128,25601,876,977,615,1129,976,30174
2020-02-18,광주,전북,6347,440,517,357,284,220,8165,6581,462,444,329,297,227,8340
2020-02-18,광주,충남,3026,98,513,439,257,81,4414,3111,130,516,569,338,90,4754
